customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,segment
C020393,289,1,3144.0,3,2,2,Needs attention
C020679,278,1,3144.0,3,2,2,Needs attention
C020971,268,1,3144.0,3,2,2,Needs attention
C021505,262,1,3144.0,3,2,2,Needs attention
C021740,252,1,3144.0,3,2,2,Needs attention
C025667,71,1,3144.0,5,2,2,New or promising
C027657,153,1,3144.0,4,2,2,New or promising
C027831,149,1,3144.0,4,2,2,New or promising
C029095,117,1,3144.0,4,2,2,New or promising
C029644,113,1,3144.0,4,2,2,New or promising
C029707,105,1,3144.0,4,2,2,New or promising
C030412,101,1,3144.0,4,2,2,New or promising
C031181,86,1,3144.0,4,2,2,New or promising
C031207,86,1,3144.0,4,2,2,New or promising
C031804,75,1,3144.0,5,2,2,New or promising
C032179,68,1,3144.0,5,2,2,New or promising
C032321,62,1,3144.0,5,2,2,New or promising
C032469,63,1,3144.0,5,2,2,New or promising
C032567,41,1,3144.0,5,2,2,New or promising
C032721,58,1,3144.0,5,2,2,New or promising
C032806,56,1,3144.0,5,2,2,New or promising
C033087,50,1,3144.0,5,2,2,New or promising
C033154,37,1,3144.0,5,2,2,New or promising
C033463,37,1,3144.0,5,2,2,New or promising
C033527,30,1,3144.0,5,2,2,New or promising
C033625,42,1,3144.0,5,2,2,New or promising
C034176,31,1,3144.0,5,2,2,New or promising
C034864,19,1,3144.0,5,2,2,New or promising
C035250,13,1,3144.0,5,2,2,New or promising
C035456,9,1,3144.0,5,2,2,New or promising
C035742,4,1,3144.0,5,2,2,New or promising
C000989,866,1,3147.0,1,2,2,Lost
C001370,786,2,3147.0,1,3,2,At risk
C010243,527,2,3147.0,2,3,2,At risk
C016916,368,1,3147.0,3,2,2,Needs attention
C028331,140,1,3147.0,4,2,2,New or promising
C030866,29,3,3147.0,5,4,2,Champions
C033849,28,1,3147.0,5,2,2,New or promising
C000868,875,1,3148.0,1,2,2,Lost
C004681,705,2,3148.0,1,3,2,At risk
C005916,667,1,3148.0,1,2,2,Lost
C009435,504,3,3148.0,2,4,2,At risk
C010306,2,4,3148.0,5,5,2,Champions
C010846,520,2,3148.0,2,3,2,At risk
C015283,407,1,3148.0,2,2,2,Lost
C015819,399,1,3148.0,2,2,2,Lost
C023322,231,1,3148.0,3,2,2,Needs attention
C023813,179,2,3148.0,4,3,2,Loyal
C026663,130,1,3148.0,4,2,2,New or promising
C032983,37,2,3148.0,5,3,2,Loyal
C033902,37,1,3148.0,5,2,2,New or promising
C034041,35,1,3148.0,5,2,2,New or promising
C008430,597,1,3149.0,1,2,2,Lost
C012447,465,1,3149.0,2,2,2,Lost
C028962,128,1,3149.0,4,2,2,New or promising
C029355,110,1,3149.0,4,2,2,New or promising
C030052,107,1,3149.0,4,2,2,New or promising
C004938,558,3,3158.0,2,4,2,At risk
C024560,210,2,3168.0,4,3,2,Loyal
C025920,165,2,3176.0,4,3,2,Loyal
C000715,816,3,3177.0,1,4,2,At risk
C008737,596,1,3185.0,1,2,2,Lost
C005981,669,1,3186.0,1,2,2,Lost
C008351,600,1,3186.0,1,2,2,Lost
C010642,544,1,3186.0,2,2,2,Lost
C018201,334,1,3186.0,3,2,2,Needs attention
C020638,282,1,3186.0,3,2,2,Needs attention
C034663,23,1,3186.0,5,2,2,New or promising
C024346,214,1,3191.0,3,2,2,Needs attention
C009972,517,1,3195.0,2,2,2,Lost
C024848,197,2,3195.0,4,3,2,Loyal
C016956,356,2,3196.0,3,3,2,Loyal
C003552,763,1,3197.0,1,2,2,Lost
C008480,597,1,3197.0,1,2,2,Lost
C026646,157,2,3197.0,4,3,2,Loyal
C000621,886,1,3198.0,1,2,2,Lost
C004468,680,2,3198.0,1,3,2,At risk
C006404,655,1,3198.0,1,2,2,Lost
C008814,594,1,3198.0,1,2,2,Lost
C011754,499,1,3198.0,2,2,2,Lost
C011818,453,2,3198.0,2,3,2,At risk
C012896,478,1,3198.0,2,2,2,Lost
C012963,461,1,3198.0,2,2,2,Lost
C015544,308,2,3198.0,3,3,2,Loyal
C016992,290,1,3198.0,3,2,2,Needs attention
C017287,359,1,3198.0,3,2,2,Needs attention
C025938,124,2,3198.0,4,3,2,Loyal
C027015,161,1,3198.0,4,2,2,New or promising
C027407,98,2,3198.0,4,3,2,Loyal
C029540,52,2,3198.0,5,3,2,Loyal
C034929,18,1,3198.0,5,2,2,New or promising
C000752,879,1,3199.0,1,2,2,Lost
C000784,875,1,3199.0,1,2,2,Lost
C002960,778,1,3199.0,1,2,2,Lost
C003392,770,1,3199.0,1,2,2,Lost
C003627,760,1,3199.0,1,2,2,Lost
C003970,748,1,3199.0,1,2,2,Lost
C005304,700,1,3199.0,1,2,2,Lost
C005985,667,1,3199.0,1,2,2,Lost
C006019,678,1,3199.0,1,2,2,Lost
C006144,660,1,3199.0,1,2,2,Lost
C006710,611,1,3199.0,1,2,2,Lost
C006934,644,1,3199.0,1,2,2,Lost
C007044,629,1,3199.0,1,2,2,Lost
C008677,593,1,3199.0,1,2,2,Lost
C008812,589,1,3199.0,1,2,2,Lost
C008971,589,1,3199.0,1,2,2,Lost
C009045,587,1,3199.0,1,2,2,Lost
C009112,577,1,3199.0,2,2,2,Lost
C009358,578,1,3199.0,2,2,2,Lost
C009600,574,1,3199.0,2,2,2,Lost
C009693,560,1,3199.0,2,2,2,Lost
C009780,557,1,3199.0,2,2,2,Lost
C010786,541,1,3199.0,2,2,2,Lost
C011736,513,1,3199.0,2,2,2,Lost
C013816,451,1,3199.0,2,2,2,Lost
C014096,445,1,3199.0,2,2,2,Lost
C015213,403,1,3199.0,2,2,2,Lost
C015285,398,1,3199.0,2,2,2,Lost
C015358,412,1,3199.0,2,2,2,Lost
C016315,385,1,3199.0,2,2,2,Lost
C017905,334,1,3199.0,3,2,2,Needs attention
C019616,231,2,3199.0,3,3,2,Loyal
C020281,228,1,3199.0,3,2,2,Needs attention
C021073,271,1,3199.0,3,2,2,Needs attention
C021284,267,1,3199.0,3,2,2,Needs attention
C022333,245,1,3199.0,3,2,2,Needs attention
C023436,230,1,3199.0,3,2,2,Needs attention
C023810,222,1,3199.0,3,2,2,Needs attention
C024207,214,1,3199.0,3,2,2,Needs attention
C024521,212,1,3199.0,3,2,2,Needs attention
C027403,21,2,3199.0,5,3,2,Loyal
C028518,136,1,3199.0,4,2,2,New or promising
C028901,130,1,3199.0,4,2,2,New or promising
C029406,118,1,3199.0,4,2,2,New or promising
C029810,106,1,3199.0,4,2,2,New or promising
C030498,100,1,3199.0,4,2,2,New or promising
C030571,98,1,3199.0,4,2,2,New or promising
C030800,94,1,3199.0,4,2,2,New or promising
C031328,83,1,3199.0,5,2,2,New or promising
C031882,70,1,3199.0,5,2,2,New or promising
C032803,57,1,3199.0,5,2,2,New or promising
C032805,57,1,3199.0,5,2,2,New or promising
C033784,29,1,3199.0,5,2,2,New or promising
C034411,27,1,3199.0,5,2,2,New or promising
C035348,6,1,3199.0,5,2,2,New or promising
C035489,6,1,3199.0,5,2,2,New or promising
C015090,385,2,3206.0,2,3,2,At risk
C006521,575,2,3218.0,2,3,2,At risk
C008330,595,1,3218.0,1,2,2,Lost
C016353,321,2,3227.0,3,3,2,Loyal
C011849,507,1,3228.0,2,2,2,Lost
C013130,471,1,3228.0,2,2,2,Lost
C021417,264,1,3228.0,3,2,2,Needs attention
C022206,247,1,3228.0,3,2,2,Needs attention
C035351,11,1,3228.0,5,2,2,New or promising
C004481,729,1,3229.0,1,2,2,Lost
C006199,671,1,3229.0,1,2,2,Lost
C010069,564,1,3229.0,2,2,2,Lost
C015782,396,1,3229.0,2,2,2,Lost
C017290,355,1,3229.0,3,2,2,Needs attention
C026156,184,1,3229.0,4,2,2,New or promising
C026611,175,1,3229.0,4,2,2,New or promising
C035172,14,1,3229.0,5,2,2,New or promising
C028583,104,3,3238.0,4,4,2,Champions
C002093,820,1,3239.0,1,2,2,Lost
C013519,461,1,3239.0,2,2,2,Lost
C021467,96,3,3246.0,4,4,2,Champions
C028111,145,1,3246.0,4,2,2,New or promising
C006917,645,1,3247.0,1,2,2,Lost
C010032,565,1,3247.0,2,2,2,Lost
C031935,73,1,3247.0,5,2,2,New or promising
C008018,602,1,3248.0,1,2,2,Lost
C011623,423,1,3248.0,2,2,2,Lost
C012012,499,2,3248.0,2,3,2,At risk
C012254,497,1,3248.0,2,2,2,Lost
C013718,457,1,3248.0,2,2,2,Lost
C015074,405,2,3248.0,2,3,2,At risk
C015580,406,1,3248.0,2,2,2,Lost
C017335,358,1,3248.0,3,2,2,Needs attention
C020557,261,2,3248.0,3,3,2,Loyal
C024791,207,1,3248.0,4,2,2,New or promising
C024993,108,2,3248.0,4,3,2,Loyal
C026253,182,1,3248.0,4,2,2,New or promising
C029813,54,2,3248.0,5,3,2,Loyal
C031629,78,1,3248.0,5,2,2,New or promising
C025051,125,2,3249.0,4,3,2,Loyal
C007687,578,2,3253.0,1,3,2,At risk
C016465,375,2,3253.0,2,3,2,At risk
C024463,213,1,3267.0,3,2,2,Needs attention
C008411,575,2,3268.0,2,3,2,At risk
C014783,426,1,3271.0,2,2,2,Lost
C016420,241,2,3271.0,3,3,2,Loyal
C028173,140,1,3271.0,4,2,2,New or promising
C022837,231,2,3272.0,3,3,2,Loyal
C024423,214,1,3275.0,3,2,2,Needs attention
C019860,200,2,3276.0,4,3,2,Loyal
C009917,565,1,3278.0,2,2,2,Lost
C024320,214,1,3278.0,3,2,2,Needs attention
C008561,596,1,3293.0,1,2,2,Lost
C007086,331,3,3296.0,3,4,2,Loyal
C020768,264,2,3296.0,3,3,2,Loyal
C024143,215,1,3296.0,3,2,2,Needs attention
C000104,907,1,3297.0,1,2,2,Lost
C002782,785,1,3297.0,1,2,2,Lost
C004895,676,2,3297.0,1,3,2,At risk
C007041,642,1,3297.0,1,2,2,Lost
C007099,640,1,3297.0,1,2,2,Lost
C011043,534,1,3297.0,2,2,2,Lost
C015141,417,1,3297.0,2,2,2,Lost
C021113,271,1,3297.0,3,2,2,Needs attention
C023504,228,1,3297.0,3,2,2,Needs attention
C023878,208,2,3297.0,4,3,2,Loyal
C026139,166,2,3297.0,4,3,2,Loyal
C028043,146,1,3297.0,4,2,2,New or promising
C034888,19,1,3297.0,5,2,2,New or promising
C001786,835,1,3298.0,1,2,2,Lost
C007926,601,2,3298.0,1,3,2,At risk
C008736,596,1,3298.0,1,2,2,Lost
C010590,529,3,3298.0,2,4,2,At risk
C014047,446,1,3298.0,2,2,2,Lost
C014295,439,1,3298.0,2,2,2,Lost
C015274,412,1,3298.0,2,2,2,Lost
C016162,390,1,3298.0,2,2,2,Lost
C016732,374,1,3298.0,2,2,2,Lost
C019379,313,1,3298.0,3,2,2,Needs attention
C019836,302,1,3298.0,3,2,2,Needs attention
C021107,231,2,3298.0,3,3,2,Loyal
C030167,103,1,3298.0,4,2,2,New or promising
C033496,18,2,3298.0,5,3,2,Loyal
C033815,33,2,3298.0,5,3,2,Loyal
C000444,894,1,3299.0,1,2,2,Lost
C000813,728,1,3299.0,1,2,2,Lost
C001488,813,1,3299.0,1,2,2,Lost
C001702,839,1,3299.0,1,2,2,Lost
C002443,784,1,3299.0,1,2,2,Lost
C002923,789,1,3299.0,1,2,2,Lost
C004878,715,1,3299.0,1,2,2,Lost
C004989,711,1,3299.0,1,2,2,Lost
C007551,560,2,3299.0,2,3,2,At risk
C008101,527,1,3299.0,2,2,2,Lost
C008220,590,1,3299.0,1,2,2,Lost
C009067,585,1,3299.0,1,2,2,Lost
C009206,559,1,3299.0,2,2,2,Lost
C009747,570,1,3299.0,2,2,2,Lost
C009951,565,1,3299.0,2,2,2,Lost
C010148,562,1,3299.0,2,2,2,Lost
C010233,527,1,3299.0,2,2,2,Lost
C010573,526,2,3299.0,2,3,2,At risk
C011388,133,1,3299.0,4,2,2,New or promising
C011474,521,1,3299.0,2,2,2,Lost
C011633,516,1,3299.0,2,2,2,Lost
C012298,481,1,3299.0,2,2,2,Lost
C013524,454,1,3299.0,2,2,2,Lost
C014174,441,1,3299.0,2,2,2,Lost
C014816,426,1,3299.0,2,2,2,Lost
C014888,424,1,3299.0,2,2,2,Lost
C015127,417,1,3299.0,2,2,2,Lost
C015363,412,1,3299.0,2,2,2,Lost
C015657,404,1,3299.0,2,2,2,Lost
C015986,395,1,3299.0,2,2,2,Lost
C016764,370,1,3299.0,2,2,2,Lost
C016892,269,1,3299.0,3,2,2,Needs attention
C017227,361,1,3299.0,3,2,2,Needs attention
C017859,346,1,3299.0,3,2,2,Needs attention
C018334,317,1,3299.0,3,2,2,Needs attention
C018650,328,1,3299.0,3,2,2,Needs attention
C020223,285,1,3299.0,3,2,2,Needs attention
C020705,276,1,3299.0,3,2,2,Needs attention
C021048,271,1,3299.0,3,2,2,Needs attention
C022592,216,2,3299.0,3,3,2,Loyal
C022720,225,1,3299.0,3,2,2,Needs attention
C023401,230,1,3299.0,3,2,2,Needs attention
C023980,218,1,3299.0,3,2,2,Needs attention
C024328,203,1,3299.0,4,2,2,New or promising
C025895,189,1,3299.0,4,2,2,New or promising
C026232,182,1,3299.0,4,2,2,New or promising
C026480,177,1,3299.0,4,2,2,New or promising
C026986,167,1,3299.0,4,2,2,New or promising
C027242,162,1,3299.0,4,2,2,New or promising
C028951,129,1,3299.0,4,2,2,New or promising
C029125,107,1,3299.0,4,2,2,New or promising
C029420,118,1,3299.0,4,2,2,New or promising
C030513,100,1,3299.0,4,2,2,New or promising
C031894,73,1,3299.0,5,2,2,New or promising
C031917,73,1,3299.0,5,2,2,New or promising
C032088,70,1,3299.0,5,2,2,New or promising
C032099,68,1,3299.0,5,2,2,New or promising
C032203,68,1,3299.0,5,2,2,New or promising
C032430,53,1,3299.0,5,2,2,New or promising
C033246,49,1,3299.0,5,2,2,New or promising
C034034,35,1,3299.0,5,2,2,New or promising
C034272,29,1,3299.0,5,2,2,New or promising
C035175,14,1,3299.0,5,2,2,New or promising
C026776,124,2,3303.0,4,3,2,Loyal
C008676,596,1,3310.0,1,2,2,Lost
C008892,590,1,3312.0,1,2,2,Lost
C016933,368,1,3312.0,3,2,2,Needs attention
C018121,340,1,3312.0,3,2,2,Needs attention
C022665,237,1,3312.0,3,2,2,Needs attention
C033149,47,1,3312.0,5,2,2,New or promising
C011124,526,1,3313.0,2,2,2,Lost
C026103,185,1,3313.0,4,2,2,New or promising
C000006,911,1,3314.0,1,2,2,Lost
C000014,911,1,3314.0,1,2,2,Lost
C000166,905,1,3314.0,1,2,2,Lost
C001388,789,1,3314.0,1,2,2,Lost
C002013,824,1,3314.0,1,2,2,Lost
C002042,813,1,3314.0,1,2,2,Lost
C002182,818,1,3314.0,1,2,2,Lost
C002632,800,1,3314.0,1,2,2,Lost
C003115,780,1,3314.0,1,2,2,Lost
C003369,771,1,3314.0,1,2,2,Lost
C003838,746,1,3314.0,1,2,2,Lost
C003841,753,1,3314.0,1,2,2,Lost
C003969,746,1,3314.0,1,2,2,Lost
C004421,731,1,3314.0,1,2,2,Lost
C004683,722,1,3314.0,1,2,2,Lost
C005247,701,1,3314.0,1,2,2,Lost
C005312,699,1,3314.0,1,2,2,Lost
C005420,689,1,3314.0,1,2,2,Lost
C005838,685,1,3314.0,1,2,2,Lost
C006133,674,1,3314.0,1,2,2,Lost
C006605,652,1,3314.0,1,2,2,Lost
C007033,642,1,3314.0,1,2,2,Lost
C007460,627,1,3314.0,1,2,2,Lost
C008877,592,1,3314.0,1,2,2,Lost
C009470,578,1,3314.0,2,2,2,Lost
C009607,572,1,3314.0,2,2,2,Lost
C009692,572,1,3314.0,2,2,2,Lost
C009813,501,1,3314.0,2,2,2,Lost
C009918,551,1,3314.0,2,2,2,Lost
C010128,563,1,3314.0,2,2,2,Lost
C010142,562,1,3314.0,2,2,2,Lost
C010320,556,1,3314.0,2,2,2,Lost
C010384,554,1,3314.0,2,2,2,Lost
C010876,489,1,3314.0,2,2,2,Lost
C011233,525,1,3314.0,2,2,2,Lost
C011324,525,1,3314.0,2,2,2,Lost
C011452,521,1,3314.0,2,2,2,Lost
C011765,513,1,3314.0,2,2,2,Lost
C012195,467,1,3314.0,2,2,2,Lost
C012663,477,1,3314.0,2,2,2,Lost
C013132,471,1,3314.0,2,2,2,Lost
C013134,471,1,3314.0,2,2,2,Lost
C013415,460,1,3314.0,2,2,2,Lost
C013490,462,1,3314.0,2,2,2,Lost
C013637,458,1,3314.0,2,2,2,Lost
C013711,457,1,3314.0,2,2,2,Lost
C013899,439,1,3314.0,2,2,2,Lost
C014160,443,1,3314.0,2,2,2,Lost
C014170,443,1,3314.0,2,2,2,Lost
C014317,438,1,3314.0,2,2,2,Lost
C014423,436,1,3314.0,2,2,2,Lost
C014744,427,1,3314.0,2,2,2,Lost
C015930,387,1,3314.0,2,2,2,Lost
C016259,387,1,3314.0,2,2,2,Lost
C016807,372,1,3314.0,2,2,2,Lost
C016990,356,1,3314.0,3,2,2,Needs attention
C018170,338,1,3314.0,3,2,2,Needs attention
C018395,278,1,3314.0,3,2,2,Needs attention
C018403,333,1,3314.0,3,2,2,Needs attention
C018541,325,1,3314.0,3,2,2,Needs attention
C018719,309,1,3314.0,3,2,2,Needs attention
C018945,316,1,3314.0,3,2,2,Needs attention
C019157,314,1,3314.0,3,2,2,Needs attention
C019288,315,1,3314.0,3,2,2,Needs attention
C019451,311,1,3314.0,3,2,2,Needs attention
C019814,302,1,3314.0,3,2,2,Needs attention
C020075,294,1,3314.0,3,2,2,Needs attention
C020224,293,1,3314.0,3,2,2,Needs attention
C020246,292,1,3314.0,3,2,2,Needs attention
C021092,247,2,3314.0,3,3,2,Loyal
C021421,264,1,3314.0,3,2,2,Needs attention
C022355,244,1,3314.0,3,2,2,Needs attention
C023216,150,2,3314.0,4,3,2,Loyal
C023530,227,1,3314.0,3,2,2,Needs attention
C023546,228,1,3314.0,3,2,2,Needs attention
C023756,223,1,3314.0,3,2,2,Needs attention
C024137,215,1,3314.0,3,2,2,Needs attention
C024233,204,1,3314.0,4,2,2,New or promising
C024591,211,1,3314.0,4,2,2,New or promising
C024620,208,1,3314.0,4,2,2,New or promising
C024841,206,1,3314.0,4,2,2,New or promising
C025346,192,1,3314.0,4,2,2,New or promising
C025348,190,1,3314.0,4,2,2,New or promising
C025581,172,1,3314.0,4,2,2,New or promising
C025613,194,1,3314.0,4,2,2,New or promising
C026566,170,1,3314.0,4,2,2,New or promising
C026718,173,1,3314.0,4,2,2,New or promising
C026983,167,1,3314.0,4,2,2,New or promising
C027616,154,1,3314.0,4,2,2,New or promising
C027647,138,1,3314.0,4,2,2,New or promising
C027674,153,1,3314.0,4,2,2,New or promising
C028472,138,1,3314.0,4,2,2,New or promising
C028527,133,1,3314.0,4,2,2,New or promising
C029279,121,1,3314.0,4,2,2,New or promising
C029313,86,1,3314.0,4,2,2,New or promising
C029794,105,1,3314.0,4,2,2,New or promising
C029836,106,1,3314.0,4,2,2,New or promising
C030525,99,1,3314.0,4,2,2,New or promising
C031443,81,1,3314.0,5,2,2,New or promising
C031486,81,1,3314.0,5,2,2,New or promising
C031907,56,1,3314.0,5,2,2,New or promising
C032697,54,1,3314.0,5,2,2,New or promising
C033219,30,1,3314.0,5,2,2,New or promising
C033477,44,1,3314.0,5,2,2,New or promising
C033628,42,1,3314.0,5,2,2,New or promising
C033635,29,1,3314.0,5,2,2,New or promising
C033684,41,1,3314.0,5,2,2,New or promising
C033711,37,1,3314.0,5,2,2,New or promising
C033776,31,1,3314.0,5,2,2,New or promising
C033816,38,1,3314.0,5,2,2,New or promising
C034122,32,1,3314.0,5,2,2,New or promising
C034194,31,1,3314.0,5,2,2,New or promising
C034531,25,1,3314.0,5,2,2,New or promising
C034640,23,1,3314.0,5,2,2,New or promising
C034686,22,1,3314.0,5,2,2,New or promising
C034757,21,1,3314.0,5,2,2,New or promising
C034865,15,1,3314.0,5,2,2,New or promising
C035000,17,1,3314.0,5,2,2,New or promising
C035015,16,1,3314.0,5,2,2,New or promising
C035136,15,1,3314.0,5,2,2,New or promising
C035170,14,1,3314.0,5,2,2,New or promising
C035215,5,1,3314.0,5,2,2,New or promising
C013468,462,1,3329.0,2,2,2,Lost
C023092,106,1,3329.0,4,2,2,New or promising
C029120,125,1,3329.0,4,2,2,New or promising
C029768,104,1,3329.0,4,2,2,New or promising
C024933,10,2,3330.0,5,3,2,Loyal
C019032,231,3,3334.0,3,4,2,Loyal
C015755,160,2,3337.0,4,3,2,Loyal
C022130,243,1,3346.0,3,2,2,Needs attention
C015086,244,2,3347.0,3,3,2,Loyal
C004797,677,2,3348.0,1,3,2,At risk
C005065,641,2,3348.0,1,3,2,At risk
C008338,600,1,3348.0,1,2,2,Lost
C011540,518,2,3348.0,2,3,2,At risk
C011798,462,2,3348.0,2,3,2,At risk
C017420,329,1,3348.0,3,2,2,Needs attention
C018136,304,2,3348.0,3,3,2,Loyal
C020879,263,2,3348.0,3,3,2,Loyal
C023913,207,1,3348.0,4,2,2,New or promising
C024352,206,2,3348.0,4,3,2,Loyal
C025614,194,1,3348.0,4,2,2,New or promising
C027362,159,1,3348.0,4,2,2,New or promising
C028444,76,2,3348.0,5,3,2,Loyal
C029403,41,2,3348.0,5,3,2,Loyal
C023910,198,2,3349.0,4,3,2,Loyal
C006436,614,2,3351.0,1,3,2,At risk
C003939,749,1,3355.0,1,2,2,Lost
C013385,464,1,3355.0,2,2,2,Lost
C003563,762,1,3356.0,1,2,2,Lost
C015223,387,1,3356.0,2,2,2,Lost
C019975,299,1,3356.0,3,2,2,Needs attention
C029630,113,1,3356.0,4,2,2,New or promising
C022586,149,2,3357.0,4,3,2,Loyal
C009898,561,2,3360.0,2,3,2,At risk
C013077,332,2,3363.0,3,3,2,Loyal
C032580,17,2,3366.0,5,3,2,Loyal
C035203,6,2,3366.0,5,3,2,Loyal
C000013,814,2,3368.0,1,3,2,At risk
C012882,458,2,3368.0,2,3,2,At risk
C027750,105,1,3373.0,4,2,2,New or promising
C009383,578,1,3376.0,2,2,2,Lost
C025102,157,2,3377.0,4,3,2,Loyal
C023058,230,1,3390.0,3,2,2,Needs attention
C032060,61,2,3395.0,5,3,2,Loyal
C002107,607,2,3397.0,1,3,2,At risk
C020587,282,1,3397.0,3,2,2,Needs attention
C021517,231,2,3397.0,3,3,2,Loyal
C023562,227,1,3397.0,3,2,2,Needs attention
C025031,7,2,3397.0,5,3,2,Loyal
C025163,186,1,3397.0,4,2,2,New or promising
C030047,104,1,3397.0,4,2,2,New or promising
C034854,20,1,3397.0,5,2,2,New or promising
C003761,752,1,3398.0,1,2,2,Lost
C005056,705,1,3398.0,1,2,2,Lost
C007209,551,2,3398.0,2,3,2,At risk
C010227,547,1,3398.0,2,2,2,Lost
C011354,510,2,3398.0,2,3,2,At risk
C012165,333,2,3398.0,3,3,2,Loyal
C013666,353,2,3398.0,3,3,2,Loyal
C014105,444,1,3398.0,2,2,2,Lost
C015388,407,1,3398.0,2,2,2,Lost
C017326,358,1,3398.0,3,2,2,Needs attention
C018244,337,1,3398.0,3,2,2,Needs attention
C018432,232,1,3398.0,3,2,2,Needs attention
C019258,316,1,3398.0,3,2,2,Needs attention
C021875,254,1,3398.0,3,2,2,Needs attention
C022898,220,1,3398.0,3,2,2,Needs attention
C025909,183,1,3398.0,4,2,2,New or promising
C028628,135,1,3398.0,4,2,2,New or promising
C030404,102,1,3398.0,4,2,2,New or promising
C031150,87,1,3398.0,4,2,2,New or promising
C031296,84,1,3398.0,5,2,2,New or promising
C031602,79,1,3398.0,5,2,2,New or promising
C032688,59,1,3398.0,5,2,2,New or promising
C032989,39,2,3398.0,5,3,2,Loyal
C033298,48,1,3398.0,5,2,2,New or promising
C000077,908,1,3399.0,1,2,2,Lost
C000206,903,1,3399.0,1,2,2,Lost
C000267,892,1,3399.0,1,2,2,Lost
C000577,888,1,3399.0,1,2,2,Lost
C000632,850,1,3399.0,1,2,2,Lost
C000770,879,1,3399.0,1,2,2,Lost
C001035,858,1,3399.0,1,2,2,Lost
C001087,866,1,3399.0,1,2,2,Lost
C001112,864,1,3399.0,1,2,2,Lost
C001141,827,1,3399.0,1,2,2,Lost
C001794,832,1,3399.0,1,2,2,Lost
C003092,642,1,3399.0,1,2,2,Lost
C003153,780,1,3399.0,1,2,2,Lost
C003331,772,1,3399.0,1,2,2,Lost
C003650,756,1,3399.0,1,2,2,Lost
C004121,744,1,3399.0,1,2,2,Lost
C004375,733,1,3399.0,1,2,2,Lost
C004431,730,1,3399.0,1,2,2,Lost
C004460,725,1,3399.0,1,2,2,Lost
C004483,729,1,3399.0,1,2,2,Lost
C004551,722,1,3399.0,1,2,2,Lost
C004652,717,1,3399.0,1,2,2,Lost
C005034,709,1,3399.0,1,2,2,Lost
C005211,702,1,3399.0,1,2,2,Lost
C005717,686,1,3399.0,1,2,2,Lost
C006684,601,1,3399.0,1,2,2,Lost
C006721,653,1,3399.0,1,2,2,Lost
C007148,638,1,3399.0,1,2,2,Lost
C007763,604,1,3399.0,1,2,2,Lost
C007915,613,1,3399.0,1,2,2,Lost
C008713,467,1,3399.0,2,2,2,Lost
C009558,570,1,3399.0,2,2,2,Lost
C009690,569,1,3399.0,2,2,2,Lost
C010152,562,1,3399.0,2,2,2,Lost
C010251,559,1,3399.0,2,2,2,Lost
C010349,516,1,3399.0,2,2,2,Lost
C011596,517,1,3399.0,2,2,2,Lost
C011667,507,1,3399.0,2,2,2,Lost
C011809,511,1,3399.0,2,2,2,Lost
C012442,492,1,3399.0,2,2,2,Lost
C012791,480,1,3399.0,2,2,2,Lost
C013361,464,1,3399.0,2,2,2,Lost
C013797,420,1,3399.0,2,2,2,Lost
C014126,444,1,3399.0,2,2,2,Lost
C014222,441,1,3399.0,2,2,2,Lost
C014841,425,1,3399.0,2,2,2,Lost
C015052,419,1,3399.0,2,2,2,Lost
C015377,408,1,3399.0,2,2,2,Lost
C016158,369,1,3399.0,3,2,2,Needs attention
C016577,340,1,3399.0,3,2,2,Needs attention
C016789,372,1,3399.0,2,2,2,Lost
C016984,355,1,3399.0,3,2,2,Needs attention
C017171,360,1,3399.0,3,2,2,Needs attention
C017512,344,1,3399.0,3,2,2,Needs attention
C017917,345,1,3399.0,3,2,2,Needs attention
C018131,339,1,3399.0,3,2,2,Needs attention
C018596,329,1,3399.0,3,2,2,Needs attention
C018753,325,1,3399.0,3,2,2,Needs attention
C018947,321,1,3399.0,3,2,2,Needs attention
C019296,315,1,3399.0,3,2,2,Needs attention
C019427,312,1,3399.0,3,2,2,Needs attention
C019599,307,1,3399.0,3,2,2,Needs attention
C019853,302,1,3399.0,3,2,2,Needs attention
C020242,290,1,3399.0,3,2,2,Needs attention
C020345,290,1,3399.0,3,2,2,Needs attention
C020354,289,1,3399.0,3,2,2,Needs attention
C020402,288,1,3399.0,3,2,2,Needs attention
C020635,266,1,3399.0,3,2,2,Needs attention
C020642,282,1,3399.0,3,2,2,Needs attention
C020959,273,1,3399.0,3,2,2,Needs attention
C021245,266,1,3399.0,3,2,2,Needs attention
C021250,267,1,3399.0,3,2,2,Needs attention
C021469,263,1,3399.0,3,2,2,Needs attention
C022504,122,1,3399.0,4,2,2,New or promising
C022939,232,1,3399.0,3,2,2,Needs attention
C023486,229,1,3399.0,3,2,2,Needs attention
C023643,191,1,3399.0,4,2,2,New or promising
C024935,204,1,3399.0,4,2,2,New or promising
C025198,198,1,3399.0,4,2,2,New or promising
C025556,195,1,3399.0,4,2,2,New or promising
C025970,187,1,3399.0,4,2,2,New or promising
C025999,171,1,3399.0,4,2,2,New or promising
C026947,2,1,3399.0,5,2,2,New or promising
C027529,156,1,3399.0,4,2,2,New or promising
C027582,154,1,3399.0,4,2,2,New or promising
C029393,104,1,3399.0,4,2,2,New or promising
C029817,59,1,3399.0,5,2,2,New or promising
C030237,104,1,3399.0,4,2,2,New or promising
